Choice,A_follower_count,A_following_count,A_mentions_received,A_mentions_sent,A_retweets_sent,A_posts,A_network_feature_2,A_network_feature_3,B_follower_count,B_following_count,B_mentions_received,B_mentions_sent,B_retweets_sent,B_posts,B_network_feature_2,B_network_feature_3
1,614689,400,199.6182962,9.366192242,0.359533601,4.094487553,39.19374069,2565.612519,78731,6212,97.39584224,13.84364379,1.788635968,12.66075551,59.91666667,2026.757813
0,2759731,108731,566.7659626,1.379418516,0.100503359,0.606481338,56.50594694,6777.860476,5629637,51683,4894.901216,5.949829394,0.862666018,6.839463012,17.23684211,1353.646477
0,267,352,0.301982614,0.334765667,0.100503359,0.566685352,92,1299,48711,22845,61.92480424,0.100503359,0.100503359,0.100503359,80.34334764,4431.682403
1,130850,3394,92.86965112,2.548047615,0.100503359,3.036687975,102.5730028,10481.73554,314,398,2.911756281,1.546347246,0.332423044,1.333844661,16.11111111,495.7777778
1,2260661,233,13580.62944,27.18280159,13.09838332,18.34972182,16.87001748,2092.420044,3722,285,17.14843513,5.878963793,0.610818839,3.583595517,79.40322581,5921.354839
0,676,243,1.982530863,0.100503359,0.100503359,36.40163972,4.666666667,269.5,177796,0,9.148384108,0.100503359,0.100503359,0.100503359,66.61904762,1681.238095
0,1720,540,5.161848286,2.324112453,0.608895669,3.813660827,94.5,1823.428571,3302480,550744,936.6361264,41.31718936,0.595962081,42.81370448,69.15087248,3456.096107
1,58090,6,98.95424086,0.796262414,0.332423044,0.332423044,241.6804598,8490.301149,209,454,0.613409142,0.100503359,0.100503359,0.100503359,0.5,9
1,32342,2622,64.64188177,22.25028766,0.583369585,27.51283755,184.2977941,7245.231618,2273871,4524,6782.405338,12.95572329,2.791860977,66.2062083,6.859364312,1113.202016
0,501043,3289,307.8053912,2.103644113,0.60409115,2.832401376,70.65880218,4390.37931,100836,144,512.4444929,4.589756622,1.844931707,5.110850601,30.7592068,1251.028329
0,1294,431,0.555204168,0.100503359,0.100503359,0.595962081,836,11447.5,501043,3289,307.8053912,2.103644113,0.60409115,2.832401376,70.65880218,4390.37931
0,34260,1005,28.52088241,3.532965459,0.34437519,3.767227768,176.8214286,2717.196429,893,575,1.20332975,1.357438635,0.354378899,0.595812012,56,1377.4
1,15385,673,55.99354588,6.946233255,0.341936472,6.503977478,152.495098,3286.617647,11018,160,2.928974511,0.100503359,0.100503359,0.590858926,19.5,1779.7
1,85138,67047,150.3404561,5.480348974,0.100503359,71.87927375,205.8832753,9580.39547,889300,183,3237.313873,18.11728136,0.852602135,90.14584135,10.02859198,1180.805341
1,1352348,331,19129.84866,2.065418033,0.580955254,16.2815025,3.092447697,597.5636364,1445520,260,52.17908957,3.463561343,1.062120172,2.771270012,260.739726,13653.17352
1,224146,272,56.72528019,0.100503359,0.100503359,5.782978754,54.92523364,7211.663551,4363,221,7.362301949,4.031142365,0.860755107,2.563720818,109.6956522,5559.869565
1,1564,849,2.164286035,1.286060419,0.337131953,1.290864938,32.55555556,1433.333333,7103,917,15.39035131,2.88968897,0.341936472,2.881636189,56.74603175,1460.333333
1,11427,1951,31.20189707,12.70863997,1.091425381,16.99421869,322.8425197,6522.992126,794,892,1.336914175,1.059212559,0.337131953,0.822583964,0,68.5
1,627949,150866,246.4038455,21.260939,1.320681034,15.27806577,235.7872648,11977.04342,49326,42259,0.4523399,0.100503359,0.100503359,0.100503359,43,1651.5
0,4491415,756,4499.996251,26.96692474,12.62828272,29.06982195,22.74772633,2206.420734,1481379,147521,9902.070379,10.43846039,0.100503359,193.0724182,10.96414426,1035.955493
0,14843,12352,48.53027062,17.88875172,1.848025014,13.93927832,184.7117647,10791.74706,266407,1592,660.8972631,28.25799996,0.839682343,20.72266499,66.39598997,2706.108187
1,206818,15196,15.210108,0.100503359,0.100503359,0.100503359,321.1884058,17454.11594,19562,17637,572.8748555,27.55204041,7.167556746,32.10190616,23.46929577,1395.845634
0,117913,1299,189.7552298,11.29483069,2.567269167,10.9337661,185.5420326,5535.939774,196692,2339,710.7490998,9.735097305,5.092675817,17.02822609,39.55689718,2039.958288
0,9679,322,9.60716309,0.100503359,0.100503359,0.100503359,26.76190476,1770,265258,209,631.9159463,5.460985488,0.100503359,7.498126498,3.826313828,506.6921357
1,229479,1874,611.1634415,5.815741254,2.560738222,9.610746211,72.34351811,2516.57966,1631,857,1.34244694,5.836122585,0.100503359,18.53506853,88.16666667,1789.666667
0,228,302,0.583979388,0.100503359,0.100503359,0.362150068,166.5,11355,1912232,33395,38159.53861,2.173241402,0.623796778,4.143115243,19.24536275,1027.420978
0,444,155,0.100503359,0.349326776,0.100503359,0.349326776,0,0,78083,679,165.5944836,5.186266845,2.41683137,7.179363785,82.98695652,3777.766667
1,1147,560,11.79752439,12.268119,2.344563428,17.56134487,130.4054054,7261.675676,765,1667,1.010945998,0.339522141,0.100503359,0.820265243,36.5,1922
1,2307845,329,530.0848622,4.827720485,0.100503359,3.130446562,80.91476755,9278.512306,2632007,5,557.7292406,0.100503359,0.100503359,0.100503359,62.33388023,3537.859311
1,1209835,3,86.82008384,0.100503359,0.100503359,0.100503359,36.5255102,2729.609694,638283,150,20677.88345,1.326086999,0.100503359,33.68290205,0.947575406,480.5420134
0,44034,2974,223.9145258,23.68867081,9.26024468,21.05030968,332.8233296,9018.235561,366460,466,1167.89693,49.91863286,8.061556718,82.53517664,17.91435912,1464.346275
1,7360339,95,12473.15006,5.323947293,1.353623527,8.266238728,7.320319919,838.4865891,1140,927,0.577496612,0.341936472,0.100503359,0.341936472,14.5,1206.5
1,1043,81,2.718281338,0.100503359,0.100503359,0.100503359,21.5,1412.3,54453,7688,115.3233572,16.86771842,2.092498504,10.74683839,258.0514541,8569.149888
1,671,215,0.354378899,0.100503359,0.100503359,0.100503359,1,148,444,155,0.100503359,0.349326776,0.100503359,0.349326776,0,0
1,48777,858,247.2387454,3.031695655,1.816746114,21.17569608,32.90277778,1871.071429,132100,56571,388.2107872,25.92191397,0.341936472,17.59384702,271.1167076,12786.25184
1,5342840,33401,173636.239,11.40883937,1.652900203,13.48526577,5.348202643,1230.512781,10270,5625,74.53796549,0.100503359,0.100503359,3.318645254,73.37444934,4133.123348
0,627,1993,2.22317887,7.049858656,1.295936763,4.05226713,14.55555556,338.7777778,196692,2339,710.7490998,9.735097305,5.092675817,17.02822609,39.55689718,2039.958288
0,7554,1711,21.60186597,6.764657043,1.119726699,4.563246324,48.5,1993.627907,185616,1001,266.0138739,13.11190375,0.334765667,13.66517257,172.9862288,5321.646186
1,9542820,2069,4336.358286,7.37699597,1.838380721,3.113625134,16.38513842,3413.41185,1203,689,0.581003784,1.642786259,0.100503359,2.153153287,0.5,317.5
1,2260661,233,13580.62944,27.18280159,13.09838332,18.34972182,16.87001748,2092.420044,592,193,0.55948671,1.1058505,0.351840144,0.351840144,27.5,528.5
1,23230,495,118.0524319,6.373205373,0.840719745,9.827004944,105.2106383,3589.004255,60,146,0.356943299,0.339522141,0.100503359,1.119229335,172,4592
0,805,589,7.755929477,3.134203079,0.367462556,1.843682004,94.06896552,1810.551724,100,201,0.351840144,0.351840144,0.100503359,0.351840144,29,469
0,916,891,6.438375658,5.544877975,0.862921278,3.829316752,51.72222222,2009.111111,42384,3537,113.1303109,11.25738922,3.3662603,7.817831523,252.7578947,19786.4
1,35434,273,102.6013274,9.288234204,0.100503359,7.5227955,103.5273632,2579.457711,128,114,0.527014053,0.100503359,0.100503359,0.100503359,0,0.5
1,404679,3866,89.01504873,14.18948242,0.830095012,8.070898365,250.0582822,7562.352761,598,600,12.53297639,3.069584115,0.100503359,2.764762084,53.63636364,1453.636364
0,45589,862,148.8542792,27.88176793,3.333491804,23.86128172,127.4042934,2833.847943,627949,150866,246.4038455,21.260939,1.320681034,15.27806577,235.7872648,11977.04342
1,1140,927,0.577496612,0.341936472,0.100503359,0.341936472,14.5,1206.5,16978,6715,0.332423044,0.100503359,0.100503359,3.342998511,130,2874
0,7147,737,2.332989727,0.862129981,0.100503359,1.357588703,13.27272727,520.1818182,21591,1179,90.45650585,5.709328648,1.111158822,5.176620024,18.44297082,1330.366048
1,7554,1711,21.60186597,6.764657043,1.119726699,4.563246324,48.5,1993.627907,488750,320,1207.190077,0.842022025,0.593198607,7.044734545,7.859817814,637.9832996
1,2088,327,1.992014406,0.100503359,0.100503359,0.100503359,165.375,2100.125,330,962,1.498918867,0.606226077,0.364792964,0.606226077,17.5,208
0,725,645,4.108298711,1.568909382,0.83470637,1.832664977,128.8,2381.466667,404679,3866,89.01504873,14.18948242,0.830095012,8.070898365,250.0582822,7562.352761
1,405315,128127,131.5976276,7.381612504,0.100503359,7.406416233,231.5891608,9587.66958,20,7,7.690823732,1.33150798,0.100503359,2.830626801,2,96.16666667
0,112,243,1.445173536,0.100503359,0.100503359,0.603176929,96.6,1414.2,8120,710,7.368642902,1.59879786,0.595812012,1.332849444,205.5333333,4302.466667
0,4363,221,7.362301949,4.031142365,0.860755107,2.563720818,109.6956522,5559.869565,366460,466,1167.89693,49.91863286,8.061556718,82.53517664,17.91435912,1464.346275
0,2745543,7828,349.8196251,0.60409115,0.100503359,2.392201342,55.71822803,3705.916485,1834007,773,1674.266909,29.3318518,7.308293446,17.65970962,53.22601447,2662.894778
1,7360339,95,12473.15006,5.323947293,1.353623527,8.266238728,7.320319919,838.4865891,2208080,240,1404.436304,2.596748677,0.100503359,5.559490449,75.87855297,2812.668562
0,2429,200,6.854816887,3.116689451,0.608664796,2.103211547,160.9166667,3501.083333,4306,420,2.229715454,1.032867345,0.334765667,0.566685352,66.2,1550.6
0,504004,3109,311.8003107,4.486090163,1.049407923,4.806823324,48.53281853,1554.489575,8168488,76,2821.694234,2.605210663,0.583369585,2.381687112,11.97713598,2056.461592
1,103607,53468,48.04870211,0.100503359,0.100503359,0.100503359,30.09313725,3217.367647,95,120,0.356943299,0.356943299,0.356943299,0.356943299,0,0
0,117913,1299,189.7552298,11.29483069,2.567269167,10.9337661,185.5420326,5535.939774,1433,249,0.339522141,0.359533601,0.100503359,0.867284683,0,0
1,117913,1299,189.7552298,11.29483069,2.567269167,10.9337661,185.5420326,5535.939774,2696,1718,4.237051754,0.586102452,0.100503359,0.837439237,84.94444444,2656.888889
0,100151,31383,286.9417384,6.663615138,0.100503359,8.464206735,120.1950585,4332.485046,163145,906,182.1755684,11.60766804,3.59001979,9.605154521,82.93865906,1809.650499
0,489,473,2.215723419,0.100503359,0.100503359,0.362150068,91.9,2778.9,7360339,95,12473.15006,5.323947293,1.353623527,8.266238728,7.320319919,838.4865891
1,154830,10613,138.7577424,3.5578318,0.341936472,3.81385001,126.0718232,6302.39779,2745543,7828,349.8196251,0.60409115,0.100503359,2.392201342,55.71822803,3705.916485
0,1433,654,3.725857806,0.100503359,0.100503359,0.34437519,39.76470588,1088.470588,35289,868,155.2318008,12.83936778,2.078689717,13.33410694,81.09666667,1495.89
1,1433,249,0.339522141,0.359533601,0.100503359,0.867284683,0,0,3525,3115,0.100503359,0.100503359,0.100503359,0.100503359,0,0
0,23230,495,118.0524319,6.373205373,0.840719745,9.827004944,105.2106383,3589.004255,6119,382,8.485917699,0.58595537,0.100503359,0.58595537,145.65625,2851.40625
1,2273871,4524,6782.405338,12.95572329,2.791860977,66.2062083,6.859364312,1113.202016,8120,710,7.368642902,1.59879786,0.595812012,1.332849444,205.5333333,4302.466667
0,794,892,1.336914175,1.059212559,0.337131953,0.822583964,0,68.5,5342840,33401,173636.239,11.40883937,1.652900203,13.48526577,5.348202643,1230.512781
0,108768,57,0.762978431,3.611939649,3.370506536,10.60050154,7.333333333,1022.333333,119001,119704,63.60326158,11.2328519,0.100503359,6.628896724,167.9130435,6161.917874
0,4760,425,5.011962263,0.100503359,0.100503359,0.100503359,3,277.5909091,2014,1943,0.75684347,0.334765667,0.100503359,1.328776303,74.66666667,2346.333333
0,6232,551,5.079484188,2.089793752,0.837439237,1.347754718,23.17647059,755.1176471,10693,935,0.634421754,0.367462556,0.100503359,0.367462556,50.5,3452.5
0,34463,29808,15.43049762,8.204331198,0.332423044,6.988814957,75.53030303,1916.893939,7157,73,8.691432094,0.346838542,0.100503359,2.593923684,29.48387097,4767.290323
0,6119,382,8.485917699,0.58595537,0.100503359,0.58595537,145.65625,2851.40625,864557,7352,5744.732819,14.29579022,0.351840144,14.76374919,65.87326203,3279.479679
1,1352348,331,19129.84866,2.065418033,0.580955254,16.2815025,3.092447697,597.5636364,285735,276251,19.32758151,0.100503359,0.100503359,0.100503359,44.80645161,4144.258065
1,4377,1461,41.95847551,23.51709265,2.323584699,19.48412289,223.6442308,6528.644231,228,97,0.310247365,0.100503359,0.100503359,0.100503359,17,456
0,131920,364,651.7651338,4.801919843,0.341936472,7.054044163,59.58900634,1840.874419,126738,779,171.8195552,4.411322664,1.530222492,4.202882585,126.0441595,3627.968661
0,1203,689,0.581003784,1.642786259,0.100503359,2.153153287,0.5,317.5,206818,15196,15.210108,0.100503359,0.100503359,0.100503359,321.1884058,17454.11594
0,470926,322,1005.888413,6.196929416,2.897666238,17.97128034,39.06679861,2468.15141,1040229,725,1420.43804,2.807441782,0.860356879,9.028718324,83.0368755,4524.141554
1,2256591,735,488.9643326,0.865711164,0.364792964,0.847756742,41.48783014,3843.376489,177796,0,9.148384108,0.100503359,0.100503359,0.100503359,66.61904762,1681.238095
0,364,927,0.551680478,0.834980863,0.339522141,0.832590675,1.5,122,206818,15196,15.210108,0.100503359,0.100503359,0.100503359,321.1884058,17454.11594
0,1433,249,0.339522141,0.359533601,0.100503359,0.867284683,0,0,2273871,4524,6782.405338,12.95572329,2.791860977,66.2062083,6.859364312,1113.202016
0,1294,431,0.555204168,0.100503359,0.100503359,0.595962081,836,11447.5,628,921,3.943848339,4.769929665,0.870136127,2.95323722,210.625,14027.5
1,405315,128127,131.5976276,7.381612504,0.100503359,7.406416233,231.5891608,9587.66958,1433,249,0.339522141,0.359533601,0.100503359,0.867284683,0,0
0,3893,1059,3.260473308,1.100823764,0.100503359,1.100823764,95.8,2188.733333,627949,150866,246.4038455,21.260939,1.320681034,15.27806577,235.7872648,11977.04342
1,592,193,0.55948671,1.1058505,0.351840144,0.351840144,27.5,528.5,44,79,0.576871582,0.100503359,0.100503359,0.100503359,33.5,629
1,9450,1511,28.34210552,7.444344915,1.101689955,6.0830651,100.0884956,1885.672566,3200,3256,0.290192078,0.362150068,0.100503359,0.362150068,0,11
1,10270,5625,74.53796549,0.100503359,0.100503359,3.318645254,73.37444934,4133.123348,9679,322,9.60716309,0.100503359,0.100503359,0.100503359,26.76190476,1770
1,864557,7352,5744.732819,14.29579022,0.351840144,14.76374919,65.87326203,3279.479679,676,243,1.982530863,0.100503359,0.100503359,36.40163972,4.666666667,269.5
1,32342,2622,64.64188177,22.25028766,0.583369585,27.51283755,184.2977941,7245.231618,1433,249,0.339522141,0.359533601,0.100503359,0.867284683,0,0
1,2696,1718,4.237051754,0.586102452,0.100503359,0.837439237,84.94444444,2656.888889,16978,6715,0.332423044,0.100503359,0.100503359,3.342998511,130,2874
0,279,40,0.294043527,0.100503359,0.100503359,0.100503359,1,37,1259676,337,908.6493215,12.02178122,7.56564294,12.79238145,10.04866608,1326.842861
1,3330,2163,10.21107822,0.100503359,0.100503359,0.100503359,134.3571429,1784.047619,2090,2298,38.30474731,20.46111621,3.061430754,17.72652463,131.0909091,4226.436364
1,20542,635,10.99055651,1.095797028,0.598150194,2.077718034,35.45238095,2758.52381,130878,5409,14.44166406,0.875213638,0.100503359,26.19189303,18.90196078,4006.686275
0,1209835,3,86.82008384,0.100503359,0.100503359,0.100503359,36.5255102,2729.609694,15385,673,55.99354588,6.946233255,0.341936472,6.503977478,152.495098,3286.617647
0,285735,276251,19.32758151,0.100503359,0.100503359,0.100503359,44.80645161,4144.258065,47006,7814,80.42457509,4.502351131,0.100503359,5.527498266,199.3955696,4093.158228
0,28613,3557,0.751434251,0.100503359,0.100503359,0.100503359,2.666666667,218.3333333,11018,160,2.928974511,0.100503359,0.100503359,0.590858926,19.5,1779.7
1,133183,10016,214.1907308,12.314459,3.299574053,7.996331784,127.4324009,6145.43007,292157,605,236.8329475,1.103337132,0.100503359,1.09343346,47.4755102,4274.706122
1,1525260,747,3316.259533,8.257135962,6.558355731,22.44319112,57.95732839,2352.647334,2651,2838,15.75812622,14.17829981,1.368779512,6.621654561,89.03174603,3293.31746
0,21,193,0.100503359,0.100503359,0.100503359,0.351840144,0,0,3893,1059,3.260473308,1.100823764,0.100503359,1.100823764,95.8,2188.733333
1,7138,996,1.893755858,0.877594086,0.359533601,0.608357019,75.25,998.125,2180,1832,1.012083582,0.817559705,0.100503359,0.824876106,79.66666667,1225
0,889300,183,3237.313873,18.11728136,0.852602135,90.14584135,10.02859198,1180.805341,1834007,773,1674.266909,29.3318518,7.308293446,17.65970962,53.22601447,2662.894778
0,98718,83871,24.86454618,0.100503359,0.100503359,0.100503359,40.86363636,4692.854545,2112,37,0.565664468,0.100503359,0.100503359,0.100503359,25.5,390
1,1525260,747,3316.259533,8.257135962,6.558355731,22.44319112,57.95732839,2352.647334,11147,1500,40.59251241,19.64806445,1.861765207,12.26102921,107.4318182,2481.136364
1,29320,17992,78.51522771,11.5378998,0.829974284,8.854497755,101.3665158,3880.067873,674,452,1.732806187,1.112040345,0.367462556,1.597492357,104.1666667,5390.5
1,2014,1943,0.75684347,0.334765667,0.100503359,1.328776303,74.66666667,2346.333333,254,341,6.525792408,1.33289796,0.351840144,1.567160268,74.33333333,2138.238095
0,3171023,5171,1111.082668,4.850486325,0.100503359,4.401496085,19.44187403,2256.540241,3742349,58111,1337.14689,8.416012215,1.559521894,4.296058995,43.95705851,5128.202362
1,2260661,233,13580.62944,27.18280159,13.09838332,18.34972182,16.87001748,2092.420044,47006,7814,80.42457509,4.502351131,0.100503359,5.527498266,199.3955696,4093.158228
1,5941,1615,39.58957118,1.515953071,0.100503359,1.281690763,63.99152542,2503.949153,34463,29808,15.43049762,8.204331198,0.332423044,6.988814957,75.53030303,1916.893939
0,32342,2622,64.64188177,22.25028766,0.583369585,27.51283755,184.2977941,7245.231618,8120,710,7.368642902,1.59879786,0.595812012,1.332849444,205.5333333,4302.466667
1,5151,2195,23.00439711,4.849392376,2.588298595,4.371197408,96.58762887,2232.690722,24437,279,12.3557961,2.135767312,0.599382241,4.666364775,117.0980392,6075.882353
1,39262,848,40.4950207,3.2276769,0.564342729,1.070320709,132.0306748,2931.515337,794,892,1.336914175,1.059212559,0.337131953,0.822583964,0,68.5
1,3302480,550744,936.6361264,41.31718936,0.595962081,42.81370448,69.15087248,3456.096107,1203,689,0.581003784,1.642786259,0.100503359,2.153153287,0.5,317.5
0,92462,692,141.5032042,3.787262788,0.596412376,3.041914981,97.38593482,4638.421955,580544,2799,296.9782053,15.03302568,4.807179812,8.262063127,87.18377483,3547.782285
0,364,927,0.551680478,0.834980863,0.339522141,0.832590675,1.5,122,480412,11948,1795.525546,4.534987444,1.318140223,15.82591557,60.81466192,2695.612527
1,462071,331717,201.09843,0.100503359,0.100503359,0.100503359,24.63387978,2543.060109,1294,431,0.555204168,0.100503359,0.100503359,0.595962081,836,11447.5
1,1899,996,5.770497426,1.066235811,0.341936472,5.789096699,86.76923077,2015.730769,1734,1347,0.634421754,0.100503359,0.100503359,0.332423044,348,4855
0,158467,154157,299.6078791,0.100503359,0.100503359,0.100503359,122.252802,11514.81196,15385,673,55.99354588,6.946233255,0.341936472,6.503977478,152.495098,3286.617647
0,5922518,483,65758.40354,1.61241011,0.100503359,2.631606754,6.015693853,1199.636812,1674046,24246,1560.770455,4.300411979,1.089386938,3.555193991,33.1578857,2172.985241
1,15096,1167,26.01666276,2.057095505,0.100503359,1.808272088,211.5945946,6769.792793,5438,2260,1.621134113,1.047017735,0.337131953,0.337131953,73.42857143,2614.571429
0,3524,1881,0.957114177,0.100503359,0.100503359,0.100503359,85,1942.75,6815,6306,27.59843327,4.322601322,0.590759889,3.568064251,58.09,1816.63
0,867,413,10.90634919,3.975177064,1.12441792,2.635947157,66.91176471,1119.441176,41765,185,1529.643058,76.80951445,5.392171096,104.4386255,50.13204173,3585.789866
1,7185698,30,29146.95646,0.100503359,0.100503359,4.502396413,4.061065794,649.1564853,49326,42259,0.4523399,0.100503359,0.100503359,0.100503359,43,1651.5
0,627,1993,2.22317887,7.049858656,1.295936763,4.05226713,14.55555556,338.7777778,3166413,276,1253.345429,12.96342523,2.380018078,100.5377967,7.906173842,1694.698822
0,1294,431,0.555204168,0.100503359,0.100503359,0.595962081,836,11447.5,65264,956,226.7635499,3.781664532,2.047937242,3.063719197,68.70819304,1766.30752
0,26821,24787,8.148719827,1.058992818,1.058992818,42.47171266,121.6428571,15764.21429,96531,87,81.56173426,6.59024511,2.339133238,12.08964461,9.208754209,2112.074074
0,4557,82,7.337626165,0.100503359,0.100503359,2.092016958,12.44,398.76,44034,2974,223.9145258,23.68867081,9.26024468,21.05030968,332.8233296,9018.235561
1,828774,904,374.3698693,2.57321391,1.587396589,2.314183668,53.48880358,3771.863084,4760,425,5.011962263,0.100503359,0.100503359,0.100503359,3,277.5909091
0,21,193,0.100503359,0.100503359,0.100503359,0.351840144,0,0,823481,2667,87.60765569,6.6549459,2.615794203,5.048747779,58.41408451,3523.250704
1,580544,2799,296.9782053,15.03302568,4.807179812,8.262063127,87.18377483,3547.782285,23230,495,118.0524319,6.373205373,0.840719745,9.827004944,105.2106383,3589.004255
1,504004,3109,311.8003107,4.486090163,1.049407923,4.806823324,48.53281853,1554.489575,5922518,483,65758.40354,1.61241011,0.100503359,2.631606754,6.015693853,1199.636812
1,7185698,30,29146.95646,0.100503359,0.100503359,4.502396413,4.061065794,649.1564853,335,469,0.100503359,0.100503359,0.100503359,0.100503359,0,0
0,11147,1500,40.59251241,19.64806445,1.861765207,12.26102921,107.4318182,2481.136364,203788,1069,1043.235953,20.64364329,1.371207871,22.23138596,59.96437824,1554.076101
0,8048101,1,2519.915779,0.100503359,0.100503359,0.332423044,21.61153042,3607.919978,2307845,329,530.0848622,4.827720485,0.100503359,3.130446562,80.91476755,9278.512306
1,366460,466,1167.89693,49.91863286,8.061556718,82.53517664,17.91435912,1464.346275,9512,12,52.16706846,0.362150068,0.100503359,6.806045259,11.67857143,564.0408163
1,2256591,735,488.9643326,0.865711164,0.364792964,0.847756742,41.48783014,3843.376489,209,454,0.613409142,0.100503359,0.100503359,0.100503359,0.5,9
1,1140,927,0.577496612,0.341936472,0.100503359,0.341936472,14.5,1206.5,71597,44262,10.40356346,0.591205607,0.100503359,5.074567407,72.10638298,2146.893617
1,488553,38857,44.92958504,2.299665752,0.571441826,2.297275564,396.4327485,14225.17544,3741,1635,0.565491078,0.100503359,0.100503359,0.351840144,0,7.5
0,2045,2141,1.833418996,0.100503359,0.100503359,0.354378899,135.2857143,2754.285714,23453,135,26.91093442,0.583759829,0.100503359,0.583759829,287.2300885,12091.65487
0,697,14,20.61914763,7.783152957,3.698195487,11.37828843,47.21818182,790.6363636,100836,144,512.4444929,4.589756622,1.844931707,5.110850601,30.7592068,1251.028329
1,173872,2804,346.5474983,6.812973884,1.337915226,7.574686688,268.1329827,9307.214876,263614,759,110.4102599,1.623833794,0.100503359,1.118621468,96.04357298,2606.679739
0,697,14,20.61914763,7.783152957,3.698195487,11.37828843,47.21818182,790.6363636,356712,2070,24.82391035,2.144406357,0.605766716,1.627038907,258.2553191,8133
1,3722,285,17.14843513,5.878963793,0.610818839,3.583595517,79.40322581,5921.354839,7554,1711,21.60186597,6.764657043,1.119726699,4.563246324,48.5,1993.627907
0,3731,806,1.384097195,1.037599917,0.337131953,1.585220674,50,2805,1321031,318,659.2958403,5.855471996,0.100503359,6.609814975,19.70559779,1764.042847
0,628,921,3.943848339,4.769929665,0.870136127,2.95323722,210.625,14027.5,480412,11948,1795.525546,4.534987444,1.318140223,15.82591557,60.81466192,2695.612527
1,282305,2114,38.81280943,7.518898903,0.837941585,5.010178747,379.3117647,32020.81176,254,534,3.453648517,0.810484751,0.341936472,1.276666745,6.75,573.9166667
1,4760,425,5.011962263,0.100503359,0.100503359,0.100503359,3,277.5909091,1209835,3,86.82008384,0.100503359,0.100503359,0.100503359,36.5255102,2729.609694
0,488750,320,1207.190077,0.842022025,0.593198607,7.044734545,7.859817814,637.9832996,6225470,381,16532.60226,6.292393245,4.340211535,11.88687309,10.29783072,1115.07744
0,177796,0,9.148384108,0.100503359,0.100503359,0.100503359,66.61904762,1681.238095,638283,150,20677.88345,1.326086999,0.100503359,33.68290205,0.947575406,480.5420134
1,508213,554,3619.31077,7.828675702,2.267574259,23.62132386,47.61790808,2314.93336,322682,37601,176.5337159,6.849227229,1.345073398,4.359865448,234.3380682,7168.464489
0,103607,53468,48.04870211,0.100503359,0.100503359,0.100503359,30.09313725,3217.367647,3106,3232,4.12499755,0.100503359,0.100503359,1.109067979,5,531.9444444
0,5151,2195,23.00439711,4.849392376,2.588298595,4.371197408,96.58762887,2232.690722,100836,144,512.4444929,4.589756622,1.844931707,5.110850601,30.7592068,1251.028329
1,1641075,695,5237.291049,17.63611167,3.392829961,6.622205864,9.583602027,1249.680529,41765,185,1529.643058,76.80951445,5.392171096,104.4386255,50.13204173,3585.789866
0,53678,1751,191.4388697,0.100503359,0.100503359,0.100503359,15.17656766,3087.463696,8168488,76,2821.694234,2.605210663,0.583369585,2.381687112,11.97713598,2056.461592
0,6119,382,8.485917699,0.58595537,0.100503359,0.58595537,145.65625,2851.40625,100836,144,512.4444929,4.589756622,1.844931707,5.110850601,30.7592068,1251.028329
0,1634478,12567,12725.70972,21.75985933,7.262186383,16.69141777,24.4788244,2299.088294,2273871,4524,6782.405338,12.95572329,2.791860977,66.2062083,6.859364312,1113.202016
0,146298,49266,146.3112266,1.308355528,0.100503359,4.035825937,54.80230643,1953.62603,1040229,725,1420.43804,2.807441782,0.860356879,9.028718324,83.0368755,4524.141554
0,1043,974,0.100503359,1.134269524,0.100503359,1.637349347,0,0,25360,20872,1.482593225,1.083654212,1.083654212,2.532744382,228.5714286,9940.714286
0,108768,57,0.762978431,3.611939649,3.370506536,10.60050154,7.333333333,1022.333333,25360,20872,1.482593225,1.083654212,1.083654212,2.532744382,228.5714286,9940.714286
1,220242,357,452.5472807,13.43902206,3.043693264,13.64798201,13.66191781,1375.807671,708,631,18.77670307,7.747919476,4.967946648,10.6918785,33.20754717,876.4339623
0,1203,689,0.581003784,1.642786259,0.100503359,2.153153287,0.5,317.5,9512,12,52.16706846,0.362150068,0.100503359,6.806045259,11.67857143,564.0408163
0,396,995,0.332423044,0.100503359,0.100503359,0.573856157,3,222,1528,1312,0.949939801,0.100503359,0.100503359,0.100503359,28.66666667,1019
0,11427,1951,31.20189707,12.70863997,1.091425381,16.99421869,322.8425197,6522.992126,185616,1001,266.0138739,13.11190375,0.334765667,13.66517257,172.9862288,5321.646186
1,8168488,76,2821.694234,2.605210663,0.583369585,2.381687112,11.97713598,2056.461592,34463,29808,15.43049762,8.204331198,0.332423044,6.988814957,75.53030303,1916.893939
0,103607,53468,48.04870211,0.100503359,0.100503359,0.100503359,30.09313725,3217.367647,9542820,2069,4336.358286,7.37699597,1.838380721,3.113625134,16.38513842,3413.41185
1,120772,468,660.3840858,5.02997589,2.313890145,6.305116118,60.59658849,2013.164606,823481,2667,87.60765569,6.6549459,2.615794203,5.048747779,58.41408451,3523.250704
1,822,235,0.743246334,0.100503359,0.100503359,0.100503359,1.333333333,89,27991,2,4.696694856,0.100503359,0.100503359,0.359533601,25.72727273,457.2272727
1,356712,2070,24.82391035,2.144406357,0.605766716,1.627038907,258.2553191,8133,1221,313,0.367462556,0.100503359,0.100503359,0.100503359,9,1096
0,4760,425,5.011962263,0.100503359,0.100503359,0.100503359,3,277.5909091,501043,3289,307.8053912,2.103644113,0.60409115,2.832401376,70.65880218,4390.37931
